1484,0
1485,3
1486,0
1487,1
1488,0
1489,1
1490,1
1491,1
1492,0
1493,1
1494,0
1497,0
1498,0
1501,1
1507,0
1508,2
1509,0
1510,1
1511,0
1512,2
1513,0
1516,0
1517,1
1518,0
1519,1
1520,0
1521,0
1524,0
1525,1
1526,1
1527,0
1528,2
1529,0
1530,0
1531,0
1532,2
1533,2
1534,4
1535,4
1536,1
1537,2
1538,1
1539,2
1540,0
1541,1
1542,7
1543,0
1544,0
1545,2
1546,6
1547,0
1548,2
1549,3
1550,0
1551,4
1552,0
1553,2
1554,0
1556,3
1557,0
1558,1
1559,1
1560,0
1561,0
1563,1
1564,0
1565,0
1566,0
1567,1
1568,0
1569,0
1571,1
1572,0
1573,1
1575,0
1576,1
1577,0
1578,1
1579,1
1581,1
1582,3
1583,3
1590,0
1591,1
1593,0
1594,1
1597,3
1598,0
1599,0
1600,0
1601,0
1602,0
1603,2
1604,0
1606,0
1608,1
1609,0
1610,1
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,1
1618,0
1619,2
1620,0
1621,0
1622,0
1623,0
1624,1
1625,1
1626,0
1627,1
1628,0
1629,1
1630,1
1631,0
1632,0
1633,0
1634,0
1635,1
1636,0
1637,2
1638,4
1639,0
1640,0
1641,0
1642,0
1643,0
1644,1
1645,1
1646,0
1647,2
1648,2
1649,0
1651,1
1652,3
1653,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,2
1661,2
1662,0
1663,1
1664,1
1665,1
1666,0
1667,0
1668,3
1669,0
1670,1
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,1
1701,1
1702,2
1703,0
1704,2
1705,2
1706,5
1707,0
1708,0
1709,0
1710,0
1711,2
1712,0
1713,0
1714,4
1715,0
1716,0
1719,1
1720,0
1721,0
1722,0
1723,0
1724,2
1725,0
1726,0
1728,0
1729,4
1730,0
1731,0
1732,1
1733,0
1734,1
1735,0
1736,2
1737,0
1738,0
1739,4
1740,0
1741,0
1742,2
1743,0
1744,1
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,1
1752,2
1754,0
1755,4
1756,13
1757,0
1758,0
1759,0
1760,0
1761,0
1762,1
1763,7
1764,0
1765,1
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,3
1774,0
1775,4
1776,0
1777,2
1778,1
1779,4
1780,1
1781,5
1783,2
1784,4
1786,2
1787,0
1788,1
1789,6
1790,1
1791,4
1792,0
1793,2
1794,3
1795,3
1796,3
1797,11
1798,0
1801,0
1802,1
1804,8
1807,0
1816,6
1817,0
1818,1
1819,1
1820,0
1821,2
1822,1
1823,3
1824,0
1825,3
1826,6
1827,2
1828,4
1829,2
1831,1
1832,0
1833,0
1834,0
1835,1
1836,0
1837,1
1838,0
1839,9
1841,3
1842,8
1843,4
1844,0
1845,0
1846,5
1847,1
1848,0
1849,0
1850,0
1851,3
1852,0
1853,1
1854,0
1855,0
1856,1
1857,0
1858,2
1859,0
1860,0
1862,1
1863,1
1864,1
1865,0
1866,0
1868,2
1869,0
1870,4
1871,1
1872,0
1873,2
1874,1
1875,0
1876,0
1877,0
1878,1
1879,0
1880,0
1881,4
1882,0
1883,0
1884,0
1885,2
1886,3
1887,0
1888,0
1889,0
1890,1
1891,0
1892,0
1893,0
1894,3
1895,0
1896,0
1897,1
1899,2
1900,0
1902,0
1903,2
1904,1
1905,1
1906,0
1907,0
1909,1
1910,0
1911,0
1912,2
1913,1
1914,1
1915,0
1916,0
1917,2
1918,3
1919,0
1920,1
1921,0
1922,1
1923,1
1924,0
1925,0
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,1
1934,0
1935,1
1936,3
1937,0
1938,1
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,11
1946,0
1947,0
1949,0
1950,0
1951,8
1952,0
1953,0
1954,0
1955,1
1956,1
1957,0
1958,1
1959,1
1960,0
1961,0
1963,1
1964,1
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,6
1974,1
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,2
1982,2
1983,0
1984,0
1985,1
1986,2
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,3
1995,0
1996,3
1997,1
1998,0
1999,0
2000,1
2001,0
2002,0
2003,1
2004,0
2005,0
2006,1
2007,1
2008,1
2009,4
2010,0
2011,0
2012,1
2013,0
2014,2
2015,0
2016,0
2017,0
2018,0
2019,1
2021,0
2022,3
2023,0
2024,0
2025,1
2027,0
2028,0
2029,0
2030,6
2031,3
2032,2
2033,2
2034,0
2036,1
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2052,0
2054,12
2055,4
2056,0
2057,1
2058,1
2060,0
2061,1
2062,1
2063,1
2064,1
2065,1
2066,2
2067,3
2068,0
2069,0
2070,0
2071,3
2072,1
2073,2
2074,1
2075,0
2076,1
2077,0
2078,1
2079,2
2080,1
2081,3
2082,1
2083,2
2084,2
2085,1
2086,0
2087,5
2088,1
2089,1
2090,0
2091,1
2092,0
2093,0
2094,0
2095,1
2096,0
2097,3
2098,2
2099,2
2100,4
2101,1
2102,1
2103,2
2104,0
2105,1
2106,1
2107,1
2108,5
2109,2
2110,3
2111,1
2112,0
2113,6
2114,2
2115,1
2116,1
2125,0
2126,1
2127,4
2128,0
2129,2
2130,2
2131,0
2132,0
2133,0
2134,0
2135,0
2137,0
2138,2
2139,2
2140,3
2141,0
2142,0
2143,1
2144,0
2145,1
2146,1
2147,3
2148,1
2149,0
2158,0
2159,0
2160,2
2161,0
2168,0
2170,1
2171,4
2172,3
2173,2
2174,0
2175,1
2176,2
2177,1
2178,6
2179,1
2180,0
2181,0
2182,0
2183,1
2184,0
2185,1
2186,1
2187,1
2188,0
2189,1
2190,2
2191,0
2192,0
2193,0
2194,1
2195,0
2196,0
2197,0
2198,0
2199,1
2200,1
2201,3
2203,0
2204,1
2205,0
2206,1
2208,2
2209,4
2210,5
2211,2
2212,1
2213,0
2214,1
2215,2
2216,0
2217,0
2218,0
2219,3
2220,0
2221,0
2222,0
2223,0
2224,1
2225,0
2226,5
2227,0
2229,0
2230,4
2231,0
2232,1
2233,1
2234,0
2235,2
2236,2
2237,0
2238,0
2239,1
2240,0
2241,3
2242,0
2243,1
2244,1
2245,3
2246,0
2247,0
2248,0
2249,1
2250,0
2251,0
2252,1
2253,1
2254,1
2255,3
2256,0
2257,0
2258,1
2261,1
2262,0
2263,1
2264,4
2265,0
2266,1
2267,1
2268,2
2269,0
2270,0
2271,0
2274,0
2275,0
2277,0
2278,4
2279,2
2280,7
2281,0
2282,0
2283,1
2284,0
2285,1
2286,0
2287,3
2288,0
2289,1
2293,1
2294,0
2295,1
2296,0
2297,0
2298,0
2299,1
2300,1
2301,0
2302,1
2303,1
2304,0
2305,0
2306,0
2307,1
2308,0
2309,1
2310,1
2311,0
2312,0
2313,0
2314,2
2315,1
2316,1
2317,1
2318,0
2319,2
2320,1
2321,1
2322,0
2323,0
2324,6
2325,0
2326,0
2328,2
2329,0
2330,6
2331,0
2334,0
2335,0
2336,1
2337,1
2338,0
2339,2
2343,5
2344,1
2345,0
2347,0
2348,2
2349,0
2350,1
2351,1
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,1
2359,0
2360,1
2361,1
2362,0
2363,1
2364,1
2365,0
2366,2
2367,1
2370,2
2371,1
2372,1
2373,0
2374,2
2376,2
2377,1
2378,0
2379,1
2380,1
2381,0
2382,1
2383,1
2384,2
2385,0
2386,1
2387,2
2388,1
2389,1
2390,1
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,1
2401,3
2405,1
2406,1
2407,1
2409,0
2410,0
2412,1
2413,1
2417,0
2419,0
2420,0
2422,1
2423,1
2424,0
2425,4
2426,1
2428,0
2429,1
2430,3
2432,7
2434,0
2435,1
2436,1
2437,1
2439,0
2442,0
2444,0
2445,1
2446,0
2447,1
2448,0
2449,0
2451,0
2452,0
2453,0
2454,0
2455,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2466,0
2467,0
2468,0
2469,2
2470,4
2471,1
2472,3
2473,3
2474,7
2476,1
2477,0
2478,2
2479,6
2480,1
2481,2
2482,1
2483,0
2484,2
2485,1
2486,3
2487,0
2488,0
2491,0
2493,0
2494,2
2495,4
2496,0
2497,0
2498,1
2499,1
2500,1
2501,1
2502,6
2503,2
2504,0
2505,0
2506,5
2507,0
2508,0
2509,0
2510,0
2511,0
2512,4
2513,3
2514,0
2515,0
2516,3
2517,1
2518,1
2519,0
2520,0
2521,7
2522,6
2523,0
2524,0
2525,1
2526,1
2527,0
2528,0
2529,0
2530,1
2531,1
2532,3
2533,0
2534,3
2535,0
2536,12
2537,2
2541,3
2543,3
2546,2
2547,5
2548,1
2549,0
2550,0
2553,0
2556,0
2557,1
2558,1
2559,0
2560,2
2561,1
2562,1
2563,0
2564,2
2565,1
2566,0
2567,0
2568,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,6
2578,2
2579,2
2580,0
2581,1
2582,0
2583,1
2584,0
2585,2
2586,4
2587,1
2588,0
2589,1
2590,0
2591,0
2592,0
2593,0
2594,0
2595,2
2596,0
2597,0
2598,0
2599,0
2600,2
2601,0
2602,1
2603,0
2604,1
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,1
2618,0
2619,3
2620,0
2621,2
2622,5
2623,4
2624,0
2625,0
2626,0
2627,1
2628,1
2629,0
2630,2
2632,0
2635,3
2644,0
2645,3
2646,0
2647,0
2648,0
2650,0
2651,0
2653,0
2656,1
2657,1
2658,1
2659,0
2661,1
2662,0
2663,0
2664,1
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,1
2672,0
2673,0
2676,0
2677,2
2678,0
2679,2
2680,3
2681,0
2682,8
2684,1
2686,0
2687,3
2688,1
2690,0
2691,2
2692,0
2693,3
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,1
2705,1
2706,1
2707,2
2710,0
2711,2
2712,0
2713,2
2714,0
2715,1
2716,2
2718,0
2719,0
2720,0
2721,1
2722,0
2723,7
2724,0
2725,0
2726,1
2727,0
2728,1
2729,0
2730,0
2731,2
2732,1
2733,2
2734,1
2735,0
2736,0
2737,0
2738,0
2739,0
2745,0
2747,0
2749,0
2750,1
2751,1
2752,1
2753,0
2754,1
2755,0
2756,2
2757,0
2758,1
2759,0
2760,1
2761,0
2762,0
2763,0
2764,1
2765,0
2766,0
2767,0
2768,1
2771,0
2772,0
2774,0
2776,0
2777,0
2778,1
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,1
2790,1
2791,3
2792,0
2793,0
2805,0
2806,1
2807,1
2808,1
2809,0
2810,2
2811,1
2812,0
2813,0
2814,1
2815,0
2816,2
2818,4
2819,5
2820,0
2821,3
2822,1
2823,1
2824,4
2825,10
2826,2
2827,0
2828,1
2829,0
2830,3
2831,4
2832,0
2833,1
2834,1
2836,1
2837,0
2838,0
2839,1
2840,2
2841,2
2842,0
2843,0
2844,4
2845,0
2846,1
2847,0
2848,1
2849,1
2850,1
2851,1
2852,1
2853,5
2854,0
2855,1
2856,0
2857,0
2858,3
2859,0
2861,2
2862,1
2863,0
2864,1
2865,0
2866,1
2868,0
2870,1
2871,0
2872,1
2873,0
2874,0
2875,0
2880,4
2881,3
2882,0
2883,1
2884,1
2885,1
2886,0
2887,1
2888,4
2889,2
2890,1
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,2
2899,1
2900,3
2901,0
2902,1
2903,0
2904,2
2905,0
2906,2
2908,0
2909,0
2910,4
2911,2
2912,3
2913,3
2914,4
2915,0
2916,1
2917,0
2918,1
2919,1
2931,1
2932,0
2933,1
2934,0
2935,0
2936,0
2937,1
2938,0
2939,1
2940,0
2941,0
2942,2
2943,0
2944,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,1
2954,1
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2963,0
2964,0
2965,0
2966,1
2967,2
2968,0
2969,0
2970,1
2971,1
2972,0
2984,0
2985,8
2986,0
2988,2
2989,4
2990,2
2991,0
2992,0
2993,0
3009,0
3010,0
3011,0
3012,0
3015,0
3016,0
3017,2
3018,2
3019,3
3020,2
3022,1
3024,0
3025,1
3029,0
3030,2
3031,0
3032,0
3033,0
3034,1
3035,1
3037,1
3038,1
3039,2
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3047,0
3048,0
3049,0
3051,0
3052,1
3053,1
3054,4
3055,2
3056,0
3057,0
3058,2
3059,2
3060,1
3061,1
3064,1
3069,1
3070,5
3071,1
3073,0
3074,1
3075,0
3076,1
3079,0
3080,0
3081,1
3082,1
3083,2
3084,0
3085,0
3086,1
3087,1
3088,1
3089,0
3090,0
3091,1
3092,1
3094,1
3095,0
3096,5
3098,1
3099,0
3100,4
3101,1
3102,0
3106,5
3107,0
3108,1
3109,3
3110,4
3111,2
3112,3
3113,0
3114,0
3115,0
3116,0
3117,1
3118,0
3119,1
3123,0
3124,0
3135,1
3136,0
3137,0
3138,0
3139,0
3140,1
3142,0
3143,6
3144,0
3145,1
3146,0
3147,0
3148,1
3149,2
3150,1
3151,3
3152,1
3153,0
3154,0
3155,0
3156,1
3157,0
3159,1
3160,0
3166,0
3167,2
3168,0
3169,1
3170,0
3174,2
3175,2
3176,0
3177,5
3178,4
3179,2
3180,0
3185,4
3186,5
3188,0
3189,3
3190,1
3194,1
3195,1
3196,0
3199,0
3200,0
3201,0
3202,4
3209,1
3210,1
3211,0
3212,1
3213,1
3214,3
3216,1
3217,0
3218,4
3219,0
3220,0
3221,0
3222,1
3223,0
3224,0
3225,0
3226,0
3227,0
3230,1
3232,0
3233,1
3235,5
3236,0
3241,0
3242,1
3243,2
3244,2
3245,0
3246,1
3247,0
3248,0
3249,4
3250,0
3251,0
3252,0
3253,2
3256,1
3257,0
3258,1
3259,0
3260,0
3261,0
3262,1
3263,1
3264,0
3265,0
3266,1
3267,0
3268,0
3269,0
3271,0
3277,0
3278,1
3279,0
3280,1
3281,2
3282,0
3283,5
3284,2
3285,1
3286,4
3287,0
3289,0
3291,3
3292,2
3293,4
3294,1
3295,0
3296,0
3297,2
3298,3
3299,0
3300,3
3301,0
3302,0
3303,0
3305,0
3306,0
3307,2
3308,0
3309,0
3310,0
3311,0
3312,1
3313,0
3314,0
3316,0
3317,1
3318,1
3319,0
3320,3
3321,0
3322,0
3323,1
3325,0
3326,0
3327,3
3328,0
3329,0
3331,2
3332,3
3334,1
3335,1
3336,2
3337,1
3338,0
3339,1
3340,0
3341,1
3342,0
3343,0
3344,0
3345,0
3346,1
3347,3
3350,0
3351,1
3352,0
3353,3
3354,1
3355,2
3356,1
3357,0
3358,0
3359,2
3360,1
3362,0
3363,1
3364,1
3365,1
3366,0
3368,0
3370,1
3371,0
3372,0
3373,0
3376,1
3377,1
3381,4
3382,0
3383,2
3384,0
3385,0
3386,0
3387,2
3388,0
3389,0
3390,0
3391,1
3392,1
3393,1
3396,1
3398,1
3399,5
3400,0
3402,5
3403,0
3404,0
3405,1
3408,5
3422,0
3426,2
3427,0
3430,4
3431,0
3432,0
3433,0
3434,1
3435,1
3436,1
3437,0
3440,0
3442,0
3443,0
3444,0
3445,1
3447,1
3448,0
3449,1
3450,0
3451,0
3452,1
3453,0
3454,1
3455,0
3456,1
3457,3
3458,1
3459,1
3460,0
3462,1
3463,1
3464,1
3465,2
3466,0
3467,0
3468,0
3469,7
3470,3
3472,2
3473,1
3474,3
3476,8
3478,0
3480,0
3482,0
3483,0
3484,0
3485,0
3486,9
3489,0
3494,4
3495,0
3503,0
3512,3
3513,0
3514,0
3515,2
3516,1
3517,0
3520,0
3521,4
3522,0
3523,1
3524,0
3525,0
3526,0
3527,8
3528,3
3529,0
3530,2
3531,1
3532,1
3533,3
3534,1
3535,1
3536,2
3537,0
3538,2
3542,2
3543,0
3544,3
3545,2
3547,0
3548,1
3551,3
3552,2
3553,0
3554,4
3555,6
3556,1
3557,1
3558,1
3559,0
3560,0
3561,3
3562,1
3563,2
3564,6
3565,13
3566,0
3567,0
3568,2
3569,1
3570,0
3571,4
3572,0
3573,0
3574,4
3575,3
3576,0
3579,1
3583,1
3584,0
3588,0
3589,4
3593,1
3594,0
3595,3
3596,0
3597,2
3599,2
3602,0
3603,0
3604,2
3612,1
3613,8
3614,1
3615,2
3616,0
3617,0
3618,0
3621,1
3622,0
3623,0
3624,0
3627,0
3629,0
3630,0
3631,0
3632,0
3635,1
3636,0
3637,0
3638,0
3639,0
3640,2
3641,2
3648,0
3649,2
3650,8
